id,name,host_id,host_name,latitude,longitude,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,number_of_reviews_ltm,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room,bedroom_count,bathroom_count,bed_count,district_Central & Western,district_Eastern,district_Islands,district_Kowloon City,district_Kwai Tsing,district_Kwun Tong,district_North,district_Sai Kung,district_Sha Tin,district_Sham Shui Po,district_Southern,district_Tai Po,district_Tsuen Wan,district_Tuen Mun,district_Wan Chai,district_Wong Tai Sin,district_Yau Tsim Mong,district_Yuen Long
28174233,Rental unit in Hong Kong,97240131,Jov,22.29019,114.21021,26.0,29,0,359,364,0,0,0,1,0,0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28196704,Hostel in Hong Kong,166183091,Pineapple,22.31642,114.17081,81.77,1,18,57,105,0,0,0,1,0,9,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28197275,Hostel in Hong Kong,166183091,Pineapple,22.31807,114.16959,57.59,1,4,57,105,1,0,0,1,0,9,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28209605,Hostel in Hong Kong,166183091,Pineapple,22.31851,114.17126,63.18,1,22,57,101,2,0,0,1,0,9,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28214344,Rental unit in Hong Kong,24358640,Janis,22.31787,114.16919,28.86,10,9,90,0,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28232832,Hostel in Hong Kong,185277937,Cyrus,22.32373,114.16814,22.23,1,56,11,7,11,0,1,0,0,1,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28241309,Condo in Hong Kong,30511127,Rye,22.3067,114.25949,37.57,1,40,2,344,4,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28270244,Rental unit in Hong Kong,67709885,Steven,22.29861,114.17164,23.400000000000002,29,1,293,364,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28270585,Guesthouse in Hong Kong,123954370,Juliet,22.29796,114.1715,38.870000000000005,1,12,9,0,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28271354,Rental unit in Hong Kong,97240131,Jov,22.27842,114.18472,20.8,29,0,359,364,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28272161,Guesthouse in Hong Kong,123954370,Juliet,22.29697,114.17344,62.400000000000006,1,3,9,0,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28289228,Rental unit in Hong Kong,198109516,Apple,22.28161,114.18479,49.4,30,1,101,141,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28290071,Hotel in Hong Kong,51187996,Aqua,22.30852,114.16687,78.91,1,101,8,9,23,0,0,1,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28305557,Rental unit in Hong Kong,67709885,Steven,22.28658,114.14527,20.8,31,0,293,364,0,0,0,1,0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28305782,Rental unit in Hong Kong,67709885,Steven,22.28215,114.13029,20.8,31,0,293,364,0,0,0,1,0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28311028,Rental unit in Hong Kong,82628626,Ao,22.3061,114.17196,86.32000000000001,3,83,4,74,19,1,0,0,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28317114,Rental unit in Hong Kong,213805506,Lian,22.31292,114.16999,36.4,29,0,15,364,0,1,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28317265,Rental unit in Hong Kong,213805506,Lian,22.31205,114.16943,14.3,29,0,15,359,0,0,0,0,1,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28317526,Rental unit in Hong Kong,213805506,Lian,22.31887,114.16989,32.5,29,0,15,364,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28317876,Rental unit in Hong Kong,213805506,Lian,22.29701,114.17068,23.01,29,0,15,364,0,0,0,1,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28318041,Rental unit in Hong Kong,213805506,Lian,22.31179,114.18797,29.380000000000003,29,0,15,364,0,0,0,1,0,1,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28318403,Rental unit in Hong Kong,198109516,Apple,22.28011,114.1843,52.0,28,0,101,140,0,0,0,1,0,1,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28372300,Hostel in Hong Kong,166183091,Pineapple,22.31653,114.16977,79.43,1,21,57,101,0,0,0,1,0,9,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28377039,Hostel in Hong Kong,166183091,Pineapple,22.31851,114.17163,79.43,1,14,57,105,1,0,0,1,0,9,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28377127,Hostel in Hong Kong,166183091,Pineapple,22.31666,114.16964,53.82,1,15,57,103,2,0,0,1,0,9,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28387090,Hostel in Hong Kong,166183091,Pineapple,22.3183,114.17104,33.410000000000004,1,2,57,7,0,0,0,1,0,9,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28422577,Rental unit in Hong Kong,97240131,Jov,22.3272,114.16214,20.8,29,0,359,364,0,0,0,1,0,5,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
28424950,Condo in Hong Kong,138649185,Apac,22.28427,114.1509,106.60000000000001,30,0,136,364,0,1,0,0,0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28425373,Rental unit in Hong Kong,97240131,Jov,22.29852,114.17069,23.400000000000002,29,0,359,364,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28453855,Hostel in Hong Kong,214793286,Wai Kit,22.29692,114.1713,84.63000000000001,2,6,20,90,1,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28472230,Rental unit in Hong Kong,82628626,Ao,22.30574,114.17277,83.33,3,26,4,5,1,1,0,0,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28500742,Rental unit in Hong Kong,6067974,Wilson,22.2878,114.19276,84.5,30,0,62,365,0,1,0,0,0,0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28506598,Rental unit in Hong Kong,4584648,Ivy,22.28499,114.15327,20.8,30,0,398,364,0,0,0,1,0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28506850,Rental unit in Hong Kong,4584648,Ivy,22.27774,114.18045,20.8,30,0,398,90,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28548988,Rental unit in Hong Kong,67709885,Steven,22.28447,114.15355,20.8,29,0,293,364,0,0,0,1,0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28553480,Hostel in Hong Kong,214793286,Wai Kit,22.29743,114.17167,78.78,2,7,20,90,1,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28566559,Serviced apartment in Hong Kong,14861546,Tane Residence,22.32892,114.18658,18.2,30,0,121,364,0,0,0,1,0,1,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28621717,Rental unit in Hong Kong,4584648,Ivy,22.32827,114.15783,20.8,30,0,398,364,0,0,0,1,0,2,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
28654672,Rental unit in Hong Kong,216207826,Sam,22.30253,114.17233,193.18,28,66,4,118,1,1,0,0,0,3,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28655128,Rental unit in Hong Kong,97240131,Jov,22.29115,114.20112,27.04,29,0,359,364,0,0,0,1,0,0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28666508,Rental unit in Hong Kong,97240131,Jov,22.2884,114.14582,28.21,29,0,359,364,0,1,0,0,0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28711456,Rental unit in Hong Kong,97240131,Jov,22.28138,114.15891,20.8,29,0,359,364,0,0,0,1,0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28726497,Rental unit in Hong Kong,156409670,Tushita,22.28409,114.1287,156.0,29,0,89,342,0,0,0,1,0,2,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28727295,Tiny home in Mong Kok,133405196,Master,22.320605251756817,114.17142300177592,120.25,1,0,4,352,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28742640,Rental unit in Hong Kong,97240131,Jov,22.27696,114.18423,20.8,29,0,359,364,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28794582,Rental unit in Hong Kong,67709885,Steven,22.32975,114.15814,20.8,31,0,293,364,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
28796448,Rental unit in Hong Kong,97240131,Jov,22.31036,114.1894,20.8,30,0,359,364,0,0,0,1,0,1,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28805946,Rental unit in Hong Kong,82628626,Ao,22.30319,114.17082,93.08,3,64,4,70,26,1,0,0,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28824060,Condo in Hong Kong,122131447,Debe,22.29691,114.17331,51.61,1,3,49,0,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28824873,Rental unit in Hong Kong,122131447,Debe,22.29673,114.17326,51.61,1,2,49,0,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28825080,Rental unit in Hong Kong,122131447,Debe,22.2965,114.17274,51.61,1,2,49,0,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28825205,Rental unit in Hong Kong,122131447,Debe,22.29636,114.17147,51.61,1,1,49,0,0,0,0,1,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28825349,Serviced apartment in Hong Kong,122131447,Debe,22.29643,114.17162,51.61,1,3,49,0,0,0,0,1,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28825537,Serviced apartment in Hong Kong,122131447,Debe,22.29661,114.17345,51.22,1,4,49,0,0,0,0,1,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28825547,Rental unit in Hong Kong,67709885,Steven,22.28899,114.19492,20.8,29,0,293,364,0,0,0,1,0,1,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28825990,Serviced apartment in Hong Kong,122131447,Debe,22.29854,114.1728,51.61,1,5,49,0,0,0,0,1,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28826120,Condo in Hong Kong,156409670,Tushita,22.28113,114.18611,68.9,27,0,89,364,0,1,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28826157,Condo in Hong Kong,122131447,Debe,22.29835,114.17149,57.980000000000004,1,3,49,0,0,0,0,1,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28826488,Serviced apartment in Hong Kong,122131447,Debe,22.29806,114.17145,62.27,1,1,49,0,0,0,0,1,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28830390,Rental unit in Hong Kong,67709885,Steven,22.27705,114.17167,20.8,31,0,293,364,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28843766,Rental unit in Hong Kong,198109516,Apple,22.28235,114.18458,39.0,28,0,101,140,0,0,0,1,0,4,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28850806,Rental unit in Hong Kong,67709885,Steven,22.28805,114.14933,20.8,31,0,293,364,0,0,0,1,0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28853948,Rental unit in Hong Kong,67709885,Steven,22.28476,114.14121,20.8,29,0,293,364,0,0,0,1,0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28886288,Condo in Hong Kong,46975162,Michelle,22.30831,114.18565,245.44,5,78,1,105,25,1,0,0,0,2,1.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28899914,Rental unit in Hong Kong,67709885,Steven,22.28289,114.15099,20.8,31,0,293,364,0,0,0,1,0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28921773,Hostel in Hong Kong,214793286,Wai Kit,22.29689,114.17349,72.41,2,6,20,0,1,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28931987,Hostel in Hong Kong,214793286,Wai Kit,22.29758,114.17126,89.18,2,8,20,90,0,0,0,1,0,0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28932039,Aparthotel in Hong Kong,214793286,Wai Kit,22.29547,114.17299,83.98,2,9,20,85,1,0,0,1,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28957150,Aparthotel in Hong Kong,214793286,Wai Kit,22.29591,114.17178,68.77,2,7,20,65,4,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28974677,Rental unit in Sheung Wan,187627273,Sity,22.28788,114.15023,58.370000000000005,365,47,1,0,0,1,0,0,0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28988793,Guesthouse in 左敦,54924991,Raymond,22.30409,114.17216,58.5,1,10,8,81,6,1,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28989997,Guesthouse in 左敦,54924991,Raymond,22.30669,114.17252,82.42,1,2,8,289,0,1,0,0,0,0,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28990793,Guesthouse in 左敦,54924991,Raymond,22.30441,114.17268,71.5,1,1,8,353,0,1,0,0,0,0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28995276,Condo in Hong Kong,138649185,Apac,22.28425,114.12876,182.0,30,0,136,364,0,1,0,0,0,2,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29024474,Rental unit in Hong Kong,97240131,Jov,22.28782,114.14858,20.8,29,0,359,364,0,0,0,1,0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29024956,Rental unit in Hong Kong,67709885,Steven,22.29129,114.20178,28.21,29,0,293,364,0,0,0,1,0,0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29051900,Condo in Hong Kong,138649185,Apac,22.27875,114.18587,127.01,30,0,136,364,0,1,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29123320,Hostel in Hong Kong,214793286,Wai Kit,22.29572,114.17305,82.03,2,5,20,90,1,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29124128,Serviced apartment in Hong Kong,214793286,Wai Kit,22.29552,114.17182,104.0,5,2,20,90,1,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29125659,Hostel in Hong Kong,214793286,Wai Kit,22.29706,114.17299,95.29,2,11,20,93,1,0,0,1,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29126408,Hostel in Hong Kong,214793286,Wai Kit,22.29738,114.17322,78.52,1,2,20,90,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29146582,Guesthouse in 左敦,54924991,Raymond,22.30522,114.17304,70.59,1,2,8,361,0,1,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29147309,Guesthouse in 左敦,54924991,Raymond,22.30678,114.17147,63.18,1,3,8,353,2,1,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29151138,Hostel in Hong Kong,214793286,Wai Kit,22.29574,114.17172,80.47,1,3,20,90,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29157881,Hostel in Hong Kong,214793286,Wai Kit,22.29543,114.17199,70.07000000000001,2,4,20,90,2,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29171047,Rental unit in Hong Kong,67709885,Steven,22.28389,114.15292,20.8,31,0,293,364,0,0,0,1,0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29173435,Guesthouse in 左敦,54924991,Raymond,22.30678,114.171,74.23,1,1,8,357,0,1,0,0,0,0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29184726,Rental unit in Hong Kong,17939749,Hannah,22.28205,114.13126,101.79,5,22,1,45,14,1,0,0,0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29189357,Rental unit in Hong Kong,198109516,Apple,22.28127,114.1865,35.1,30,0,101,140,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29262600,Serviced apartment in Hong Kong,14861546,Tane Residence,22.3276,114.16652,53.82,30,0,121,353,0,1,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29264367,Hostel in Hong Kong,214793286,Wai Kit,22.29751,114.17195,71.37,2,15,20,91,9,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29270922,Rental unit in Hong Kong,97240131,Jov,22.32242,114.16011,20.8,29,0,359,364,0,0,0,1,0,4,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29290519,Rental unit in Hong Kong,97240131,Jov,22.28024,114.15494,20.8,29,0,359,364,0,0,0,1,0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29290591,Aparthotel in Hong Kong,214793286,Wai Kit,22.29607,114.17115,84.5,5,2,20,365,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29292153,Serviced apartment in Hong Kong,14861546,Tane Residence,22.28621,114.14981,58.5,60,0,121,359,0,1,0,0,0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29314168,Rental unit in Hong Kong,4584648,Ivy,22.32729,114.16006,23.400000000000002,31,0,398,364,0,0,0,1,0,1,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29348721,Guest suite in Hong Kong,83828357,Jennifer,22.27842,114.18046,39.0,8,119,4,74,23,1,0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29348808,Condo in Hong Kong,83828357,Jennifer,22.27831,114.17956,38.09,8,46,4,57,21,1,0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29352384,Rental unit in Hong Kong,97240131,Jov,22.28193,114.12636,20.8,29,0,359,364,0,0,0,1,0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29365383,Rental unit in Hong Kong,26463664,Leon,22.306430589137207,114.1675886020426,42.77,1,0,1,266,0,1,0,0,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29378566,Rental unit in Hong Kong,67709885,Steven,22.29181,114.20123,28.21,29,0,293,364,0,0,0,1,0,0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29378863,Rental unit in Hong Kong,67709885,Steven,22.2926,114.1985,28.21,29,0,293,364,0,0,0,1,0,0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29382218,Rental unit in Hong Kong,216207826,Sam,22.30228,114.1751,174.98000000000002,28,61,4,139,16,1,0,0,0,2,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29442087,Condo in Hong Kong,50824966,May,22.41401,114.22275,84.5,5,1,1,0,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
29497135,Rental unit in Hong Kong,98999943,Danilo,22.30539,114.17118,55.25,29,17,2,248,5,1,0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29501188,Hostel in Hong Kong,214793286,Wai Kit,22.29688,114.17138,85.41,2,0,20,90,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29503086,Condo in Hong Kong,222179814,Annie,22.42441,114.23598,91.0,28,7,1,142,0,1,0,0,0,0,1.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
29506975,Serviced apartment in Hong Kong,14861546,Tane Residence,22.32762,114.16735,51.480000000000004,60,2,121,354,0,1,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29526218,Serviced apartment in Hong Kong,14861546,Tane Residence,22.32761,114.16533,53.82,60,0,121,364,0,1,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29526569,Rental unit in Hong Kong,14861546,Tane Residence,22.32592,114.16671,57.330000000000005,30,2,121,364,1,1,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29527144,Serviced apartment in Hong Kong,14861546,Tane Residence,22.32728,114.16705,45.63,60,2,121,186,0,1,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29604628,Rental unit in Hong Kong,97240131,Jov,22.27971,114.18125,32.5,29,1,359,340,0,1,0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29614879,Rental unit in Hong Kong,198109516,Apple,22.28062,114.18266,37.31,28,0,101,140,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29615014,Rental unit in Hong Kong,198109516,Apple,22.28017,114.18459,52.0,28,1,101,140,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29629234,Boutique hotel in Hong Kong,23141755,Ming,22.30436,114.17255,81.77,1,93,22,100,20,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29629658,Rental unit in Hong Kong,23141755,Ming,22.30598,114.17293,56.68,28,90,22,180,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29644903,Rental unit in Hong Kong,97240131,Jov,22.28787,114.14498,20.8,29,0,359,364,0,0,0,1,0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29647665,Rental unit in Hong Kong,9157229,Milky,22.31105,114.17153,222.82000000000002,2,5,11,343,5,1,0,0,0,2,1.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29690868,Rental unit in Hong Kong,30326133,Beau,22.29349,114.01331,81.9,20,20,1,166,5,1,0,0,0,0,1.0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29694568,Rental unit in Hong Kong,14861546,Tane Residence,22.3269,114.16729,43.29,60,2,121,323,2,1,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29719715,Rental unit in Hong Kong,20535130,Ken,22.28286,114.18462,43.160000000000004,28,51,5,34,4,1,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29749252,Rental unit in Hong Kong,97240131,Jov,22.29853,114.1726,20.8,31,0,359,365,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29750177,Rental unit in Hong Kong,97240131,Jov,22.31441,114.17142,20.8,31,0,359,365,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29763941,Rental unit in Hong Kong,97240131,Jov,22.28773,114.14877,20.8,31,0,359,90,0,0,0,1,0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29764426,Rental unit in Hong Kong,97240131,Jov,22.28796,114.14931,20.8,29,0,359,364,0,0,0,1,0,1,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29775775,Tiny home in Lamma Island,6564402,Flavia,22.19125,114.13716,91.0,1,0,1,0,0,0,0,0,1,1,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29788548,Condo in Hong Kong,28999137,Poon,22.27704,114.18679,91.0,5,0,1,0,0,1,0,0,0,3,2.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29822215,Rental unit in Hong Kong,79611488,Renita,22.31947,114.16962,148.07,2,90,1,0,20,1,0,0,0,0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29849811,Serviced apartment in Hong Kong,122131447,Debe,22.31775,114.17003,80.08,1,2,49,41,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29859159,Rental unit in Hong Kong,14861546,Tane Residence,22.32762,114.1659,62.010000000000005,60,2,121,364,0,1,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29859380,Serviced apartment in Hong Kong,14861546,Tane Residence,22.32781,114.1654,53.82,60,0,121,364,0,1,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29859603,Serviced apartment in Hong Kong,14861546,Tane Residence,22.32758,114.16744,60.84,30,2,121,103,0,1,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29859814,Serviced apartment in Hong Kong,14861546,Tane Residence,22.32781,114.16738,53.82,30,3,121,340,2,1,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
